187,171056
148,4248
144,173564
86,189158
16,4488
13,20598
10,7370
10,20592
10,20608
10,82766
10,176432
9,20600
9,20602
8,10412
8,20584
8,20606
8,176390
8,176546
7,10394
7,10396
7,10404
7,10406
7,10410
7,10418
7,10422
7,11224
7,20586
7,20590
7,20596
6,7950
6,10416
6,10426
6,10432
6,11220
6,11222
6,20588
6,20594
6,20604
5,10384
5,10386
5,10390
5,10392
5,10402
5,10414
5,10430
5,10434
5,11228
5,22536
5,22784
5,22800
5,22828
5,22882
5,22894
5,22906
5,120240
5,169834
4,7352
4,7836
4,10388
4,10398
4,10400
4,10424
4,11230
4,11242
4,11244
4,11246
4,11258
4,11260
4,11962
4,11970
4,11986
4,11996
4,12006
4,12054
4,12090
4,12194
4,12206
4,12246
4,15548
4,22472
4,22492
4,22496
4,22504
4,22506
4,22512
4,22516
4,22526
4,22534
4,22544
4,22546
4,22556
4,22564
4,22570
4,22574
4,22586
4,22594
4,22602
4,22614
4,22638
4,22660
4,22664
4,22674
4,22694
4,22720
4,22732
4,22742
4,22744
4,22746
4,22754
4,22756
4,22790
4,22794
4,22796
4,22814
4,22832
4,22838
4,22844
4,22852
4,22856
4,22858
4,22864
4,22866
4,22896
4,22902
4,22914
4,22916
4,82962
4,83374
4,83482
4,120238
4,120262
4,174534
4,174644
4,174650
4,176400
4,176416
4,176576
4,176578
4,176608
4,176702
4,176970
4,183942
3,3690
3,4856
3,10382
3,10408
3,10428
3,11226
3,11232
3,11254
3,11256
3,11870
3,11876
3,11880
3,11884
3,11888
3,11906
3,11924
3,11930
3,11938
3,11940
3,11944
4,22868
3,11948
3,11954
3,11958
3,11960
3,11984
3,11988
3,11990
3,11994
3,12000
3,12010
3,12012
4,176378
3,12020
3,12026
3,12028
3,12030
3,12038
3,12040
3,12044
3,12056
3,12062
3,12064
3,12202
3,12204
3,12214
3,12218
3,12222
3,12232
3,12236
3,12244
3,12250
3,12290
3,12294
3,12302
3,12308
3,12312
3,12314
3,12316
3,12322
3,12326
3,15530
3,20618
3,20628
3,20634
3,20646
3,20650
3,20678
3,20748
3,20774
3,20804
3,20810
3,20822
3,20840
3,20852
3,20882
3,20892
3,20908
3,20922
3,20942
3,21788
3,22476
3,22480
3,22482
3,22486
3,22494
3,22510
3,22514
3,22524
3,22528
3,22530
3,22532
3,22538
3,22542
3,22548
3,22552
3,22554
3,22560
3,22562
3,22578
3,22582
3,22584
3,22598
3,22600
3,22604
3,22610
3,22622
3,22626
3,22628
3,22630
3,22634
3,22642
3,22644
3,22648
3,22668
3,22676
3,22684
3,22704
3,22708
3,22714
3,22716
3,22722
3,22726
3,22728
3,22734
3,22736
3,22738
3,11928
3,20874
3,22762
3,22768
3,22774
3,22776
3,22812
3,22818
3,22820
3,22822
3,22824
3,22842
3,22846
3,22848
3,22860
3,22874
3,22876
3,22886
3,22892
3,22904
3,22910
3,22918
3,22920
3,22926
3,22928
3,22930
3,23288
3,23502
3,23554
3,82898
3,82900
3,83032
3,83036
3,83062
3,83066
3,83338
3,83346
3,83364
3,83366
3,83368
3,83490
3,83512
3,83516
3,83718
3,120236
3,169288
3,174640
3,175170
3,176468
3,176482
3,176570
3,176804
3,176854
3,178634
3,178640
3,183524
3,188030
3,188036
2,4858
2,4878
2,7346
2,7356
2,7358
2,7360
2,7364
2,7378
2,7388
2,7426
2,10420
2,11234
2,11248
2,11872
2,11882
2,11886
2,11892
2,11896
2,11898
2,11908
2,11910
2,11912
2,11916
2,11920
2,11926
2,11932
2,11936
3,20766
2,11942
2,11946
3,22686
2,11904
2,11966
2,11974
2,11982
2,11998
2,12018
2,12032
2,12034
2,12036
2,12042
2,12046
2,12050
2,12060
2,12066
2,12068
2,12074
2,12078
2,12080
2,12082
2,12084
2,12088
2,12092
2,12176
2,12178
2,12182
3,20670
2,12186
2,12188
2,12190
2,12192
2,12196
2,12200
2,12208
2,12210
2,12216
2,12240
2,12242
2,12278
2,12280
2,12282
2,12292
2,12296
2,12304
2,12306
2,12320
2,15516
2,15532
2,15534
2,17328
2,19754
2,19790
2,19812
2,19820
2,19822
2,19832
2,19834
2,19838
2,19860
2,19772
2,19886
2,19810
2,19896
2,19910
2,19918
2,19928
2,19948
2,19950
2,19966
2,19968
2,19984
2,19986
2,20008
2,20014
2,20020
2,20024
2,20026
2,20028
2,20058
2,20080
2,20096
2,20108
2,20114
2,20134
2,20136
2,20138
2,20140
2,20150
2,20170
2,20176
3,83580
2,11902
2,20184
2,20194
2,20202
2,20216
2,20222
2,20228
2,20236
2,20242
2,20246
2,20288
2,20304
2,20332
2,20340
2,20348
2,20360
2,20364
2,20376
2,20394
2,20402
2,20418
2,20428
2,20440
2,20448
2,20474
2,20494
2,20496
2,20502
2,20508
2,20516
2,20532
2,20554
2,20572
2,20580
2,20614
2,20620
2,20632
2,20652
2,20658
2,20662
2,20668
2,20674
2,20676
2,20680
2,15514
2,20684
2,20686
2,20698
2,20708
2,20710
2,20720
2,20726
2,20728
2,20736
2,20740
2,20746
2,20750
2,20756
2,20772
2,20784
2,20786
2,20802
2,20806
2,20812
2,20814
2,20816
2,20820
2,20788
3,22520
2,20828
2,20834
2,20624
2,20836
2,20838
2,20848
2,20858
2,20870
2,20888
2,20890
2,20894
2,20898
2,20910
2,20912
2,20918
2,20924
2,20936
3,22780
2,20940
2,20944
2,20958
2,20960
2,20962
2,21010
2,21018
2,21022
2,21026
2,21034
2,21048
2,21056
2,21068
2,21070
2,21090
2,21100
2,21128
2,21170
2,21188
2,21206
2,21214
2,21250
2,21254
2,21260
2,21304
2,21340
2,21378
2,21384
2,21386
2,21404
2,21406
2,21428
2,21430
2,21434
2,21436
2,21440
2,21444
2,21450
2,21466
2,21468
2,21488
2,21496
2,21512
2,21514
2,21520
2,21534
2,21560
2,21568
2,21570
2,21586
2,21592
2,21594
2,21598
2,21604
2,20948
2,21606
2,21628
2,21630
2,21634
2,21660
2,19762
2,21664
2,21666
2,21672
2,21680
2,21682
2,21686
2,21696
2,11914
2,20406
3,178638
2,21702
2,21732
2,21746
2,21748
2,21778
2,21780
2,21782
2,21786
2,21792
2,21804
2,21810
2,21814
2,21818
2,21832
2,21840
2,21842
2,21872
2,21912
2,21918
2,21924
2,21954
2,21962
2,21970
2,22004
2,22022
2,20932
2,22034
2,11980
2,22054
2,19936
2,22064
2,20654
2,22068
2,22070
2,21914
2,22072
2,22088
2,22090
2,22148
2,22158
2,22160
2,22166
2,22192
2,22196
2,22216
2,22218
2,22226
2,22228
2,22236
2,22246
2,22260
2,22278
2,22282
2,22286
2,22288
2,22308
2,22328
2,22334
2,22338
2,22340
2,22350
2,22352
2,22356
2,22358
2,22372
2,22380
2,22394
2,22398
2,22400
2,22416
2,22418
2,22420
2,22442
2,22448
2,22454
2,22458
2,22462
2,22464
2,22466
2,22474
2,22484
2,22488
2,19800
2,22498
2,22502
2,12014
2,22518
2,22568
2,22572
2,22576
2,22590
2,22490
2,22596
2,22606
2,22612
2,22616
2,22618
2,22620
2,22624
2,22636
2,22640
2,22650
2,22652
2,22654
2,22656
2,22658
2,22662
2,22666
2,22670
2,22672
2,22678
2,22680
2,22682
2,22690
2,22696
2,22698
2,22700
2,22710
2,22712
2,22730
2,22748
2,22752
2,21044
2,22760
2,22764
2,22766
2,22786
2,22792
2,22798
2,22806
3,174642
2,22808
2,22810
2,22816
2,22826
2,22836
2,22840
2,22854
2,20478
2,22870
2,22872
2,22878
2,22880
2,22898
2,22900
2,22912
2,22956
2,22968
2,22974
2,22988
2,22992
2,22996
2,23008
2,23012
2,23020
2,23030
2,23036
2,23040
2,23070
2,23128
2,23130
2,23142
3,83058
2,23144
2,23152
2,23066
2,23166
2,23172
2,23188
2,23210
2,23212
2,12230
2,23216
2,23218
2,23230
2,23238
2,23242
2,23244
2,23246
2,23280
2,23290
2,23292
2,23296
2,23300
2,23308
2,23310
2,23318
2,23326
2,23332
2,23334
2,23342
2,23348
2,23352
2,23354
2,23374
2,23380
2,23382
2,20916
2,23384
2,23402
2,23412
2,23450
2,23454
2,23482
2,23486
2,23498
2,23504
2,23506
2,23510
2,23530
2,20672
2,23536
2,23540
2,23550
2,23562
2,23566
2,23570
2,23572
2,23576
2,23592
2,23604
2,23610
2,23618
2,23624
2,23630
2,20920
2,23634
2,11878
2,23552
2,23642
2,23660
2,20250
2,23662
2,23664
2,11968
2,22336
2,23682
2,23690
2,23692
2,23704
2,23714
2,23720
2,20526
2,23732
2,23750
2,23758
2,23774
2,23788
2,23804
2,23814
2,23824
2,23828
2,23842
2,23848
2,23864
2,23884
2,23892
2,23914
2,23918
2,23926
2,23930
2,23936
2,23950
2,23958
2,23986
2,24000
2,24026
2,24028
2,24042
2,24046
2,24050
2,21350
2,24052
2,24058
2,24066
2,22036
2,24092
2,24094
2,24098
2,24102
2,24110
2,24116
2,24126
2,24128
2,24142
2,24160
2,24164
2,24174
2,24198
2,24214
2,24242
2,24262
2,24264
2,24272
2,21964
2,24278
2,24280
2,24282
2,24294
2,24296
2,24304
2,24306
2,24314
2,24320
2,24352
2,24362
2,24366
2,24368
2,24374
2,24376
2,24382
2,24396
2,24418
2,24420
2,24426
2,24432
2,24440
2,20386
2,82906
2,82918
2,82926
2,82930
2,82932
2,82946
2,82954
2,83024
2,83034
2,83038
2,83046
2,83076
2,83094
2,83132
2,83136
2,83358
2,83484
2,83486
2,24322
2,83492
2,83498
2,83500
2,83502
2,83506
2,83508
2,83514
2,83582
2,83586
2,83616
2,83624
2,83636
2,83638
2,23782
2,83646
2,83650
2,83652
2,83658
2,83660
2,83670
2,83678
2,83686
2,83688
2,83690
2,83708
2,83720
2,83766
2,83856
2,120246
2,120300
2,120490
2,169348
2,171252
2,174682
2,174760
2,175172
2,175174
2,175782
2,175788
2,175796
2,175800
2,175822
2,175844
2,175848
2,175850
2,20104
2,175868
2,175876
2,175878
2,175884
2,175890
2,175892
2,175902
2,175904
2,175906
2,11252
2,22020
2,175910
2,175912
2,175914
2,175930
2,175940
2,175950
2,175974
2,175978
2,175982
2,19796
2,175994
2,176000
2,176020
2,176024
2,176026
2,176032
2,176042
2,176046
2,176052
2,176070
2,176086
2,176090
2,176098
2,22014
2,176110
2,83608
2,176134
2,176136
2,176144
2,24136
2,20294
2,176162
2,176166
2,176368
2,176386
2,21336
2,176404
2,176408
2,176412
2,176418
2,22702
2,176422
2,176424
2,176446
2,82950
2,176454
2,176460
2,176472
2,176486
2,176488
2,176504
2,176508
2,176530
2,176540
2,176550
2,176562
2,176582
2,176594
2,176600
2,176602
2,176604
2,176612
2,176624
2,176628
2,176630
2,176640
2,19756
2,176642
2,176656
2,20642
2,21278
2,176668
2,176672
2,176690
2,176700
2,176718
2,176734
2,176742
2,176756
2,176776
2,176788
2,176820
2,176822
2,19736
2,23538
2,176850
2,176886
2,176922
2,176932
2,176944
2,176952
2,176972
2,20324
2,177008
2,177010
2,177186
2,177190
2,20636
2,178636
2,178644
2,180918
2,180924
2,180930
2,183516
2,183522
2,183944
2,20934
2,187962
2,188008
2,188010
2,188016
2,188020
2,188042
2,188044
2,199354
2,176704
1,3988
1,3998
1,4004
1,4016
2,19764
1,4022
1,4034
1,4046
1,4336
1,4518
1,4522
1,4860
1,4868
1,4880
1,4890
1,7362
2,175938
1,7368
2,176942
2,20086
1,7374
1,7382
1,7384
1,7386
1,7478
1,7534
1,7556
1,10436
1,10646
2,23668
1,10660
1,10662
1,10666
1,10668
1,10670
1,10672
1,10674
1,10680
1,10686
1,10688
1,10694
1,10696
1,10702
1,10706
1,10712
2,187974
1,10714
1,10726
1,10728
1,10734
1,10744
1,10746
2,20996
1,10748
1,10754
1,10764
1,10768
1,10772
1,11204
1,11250
1,11272
1,11274
1,11384
1,11392
1,11408
1,11416
1,11422
1,11424
2,24194
1,11484
2,20182
1,11486
1,11500
1,11868
2,176598
1,11874
1,11890
1,11894
2,20734
1,11900
1,11922
1,11934
1,11950
1,11952
1,11956
1,11972
1,11992
1,12002
1,12008
1,12016
1,12024
1,12052
1,12058
2,20644
1,12072
1,12076
1,12086
1,12094
1,12096
1,12180
1,12184
1,12220
1,12224
1,12228
1,12238
1,12248
1,12284
1,12298
1,12310
1,12318
1,12324
1,12344
1,12352
1,12356
2,19898
2,176596
1,12362
1,12364
2,22740
1,12402
1,12406
1,12408
2,20690
2,22862
1,12410
1,12424
1,12426
2,176996
1,12346
1,12432
1,12436
1,12438
1,12440
1,12442
1,12444
1,12448
1,12460
1,12464
1,12472
1,12474
1,12490
1,12496
1,12498
1,12502
1,12504
1,12510
1,12512
1,12516
1,12518
1,12522
1,12526
1,12528
1,12530
1,12538
1,12546
1,12550
1,12552
1,12582
1,12592
1,12604
2,176370
1,12624
2,19988
1,12696
1,12198
1,13138
1,13140
1,13162
1,13166
1,13168
1,13178
1,13188
1,13190
1,13198
2,24148
1,13202
1,13204
2,20700
1,13206
1,13208
1,13214
2,82972
1,13220
1,13230
1,13236
1,13242
1,13246
1,13252
2,82928
1,13258
1,13260
1,13270
2,20480
1,13284
1,13646
1,13668
1,13678
1,13682
1,13684
1,13686
1,13696
1,13698
1,13700
1,13702
1,13708
1,10750
1,12004
1,13714
1,13716
1,13814
1,13816
1,13832
1,13836
1,13842
1,13846
1,13848
1,13952
1,13954
1,14012
1,14036
1,14054
1,14058
1,14062
1,14072
1,14076
1,14080
1,14086
1,14088
1,14092
1,14094
1,14102
1,14106
1,14108
2,20186
2,120272
1,11978
1,14110
1,14112
1,14116
1,14118
1,14120
1,14126
1,14128
1,14134
1,14136
1,15444
2,21652
1,15446
1,15448
2,23594
1,15450
1,15454
2,20824
1,15494
1,15498
1,15510
1,15520
1,15522
1,15524
1,15526
1,15536
1,15538
1,17324
1,17326
1,17332
1,17512
1,18350
1,18692
1,18842
1,18846
1,19180
2,20954
1,19190
1,19192
2,180900
1,19198
1,19214
1,19222
2,23712
1,19228
1,19232
1,19734
2,21376
1,19738
1,19740
1,19742
1,19758
1,19770
1,19774
2,21618
1,19780
1,19784
1,19788
1,19792
1,19794
2,21038
2,22782
1,19798
2,21398
1,19802
1,19806
1,19808
1,19830
1,19836
1,19840
1,19842
1,19850
1,19852
1,19854
1,19862
2,176050
1,19866
1,19868
1,19870
1,19874
1,19882
1,19900
1,10678
1,19904
1,19912
1,19914
1,19916
2,21642
1,19920
1,19922
1,19924
1,19926
1,19940
1,19946
1,19956
1,19958
1,19970
2,20722
1,19972
1,19982
1,19996
1,20000
2,83372
1,20002
1,20004
1,20006
2,23902
1,12588
1,20010
1,20016
1,20032
1,20034
1,20036
2,23054
1,20042
1,20050
1,20060
1,20084
1,20090
2,180928
1,20092
1,20094
1,20098
1,20110
1,20118
1,20120
1,20122
1,20124
1,20128
2,23546
1,20132
1,20144
1,20146
1,20148
1,20152
1,20154
1,20156
1,20158
1,20160
1,20162
1,20164
1,20172
1,20190
1,20196
1,20200
1,20208
1,20210
1,20212
1,20214
1,20218
1,20224
1,20230
1,20240
1,20248
1,20258
1,20260
1,20264
1,20268
1,20270
1,20274
1,20278
1,20286
1,20290
1,20296
1,20314
1,20316
1,20318
2,176618
1,20322
1,20326
1,20330
1,20342
1,20344
1,20352
2,23678
1,20354
1,20356
1,20362
1,20368
1,20370
1,20374
1,20384
1,20388
1,20390
1,20396
1,20398
1,20420
1,20432
1,20434
1,20436
1,20438
1,20442
1,20444
1,20446
1,20452
1,20454
2,83114
2,183518
1,20458
2,24014
2,21930
2,24252
2,175882
1,19818
1,20460
1,20470
1,20484
1,20486
2,22276
1,20490
1,20492
1,20500
2,82902
1,20504
1,20510
1,20512
1,20518
1,20522
1,20528
1,20534
1,20542
1,20550
1,20556
2,21054
1,12506
1,20558
1,20562
1,20566
1,20568
1,20570
1,20574
1,20578
1,20582
1,20610
1,20612
1,20616
1,20576
1,20626
1,20630
1,20638
1,20648
1,20660
1,20682
1,20688
1,20694
1,20704
1,20706
1,20714
1,20716
1,20718
1,20730
1,20738
1,20742
1,20744
2,21470
2,23548
2,23252
2,24200
1,20754
1,20758
1,20760
1,20762
1,20764
1,20768
1,20770
1,20776
2,176406
2,21088
1,20780
1,20794
1,20796
1,20798
1,20818
1,20826
1,20832
1,20842
1,20844
1,20846
2,22078
1,20850
1,19858
1,20854
1,20856
1,14074
1,20864
2,20884
1,20866
2,83042
1,20336
1,20868
1,20872
1,20876
1,20880
1,20886
1,20792
1,20900
2,176420
1,20914
1,20926
1,20928
2,23122
1,20950
1,20964
1,20966
1,20968
1,20970
1,20808
1,20896
1,20972
1,20974
1,20978
1,20980
1,20982
1,20984
1,20986
2,21020
1,20038
1,20992
2,22012
1,21002
1,21004
1,21008
1,12584
1,19824
1,21012
1,21014
1,21030
1,21032
1,21040
1,21052
1,21060
1,21062
1,21072
1,10736
1,21076
1,21078
1,21082
1,21084
1,21086
1,21092
1,21098
1,13670
1,21102
1,21104
1,21110
1,21116
1,21126
1,21132
1,21134
1,21136
1,21150
2,22432
1,21152
1,21154
1,21160
2,176762
1,21168
1,21172
1,21180
1,20276
1,21190
2,177014
1,21192
1,21194
1,21204
1,21208
1,21210
1,21212
1,3824
1,21216
1,21220
1,21224
1,21230
1,21236
1,21240
1,21246
1,21252
2,22152
1,21256
1,21262
1,21264
1,21268
1,21270
2,21492
1,21274
1,21282
1,20382
1,21294
1,21300
1,21308
1,21316
1,21320
1,21324
1,21326
1,21330
1,21332
1,21338
1,21344
1,21346
1,21348
2,23520
1,21352
1,21364
1,21366
1,21368
1,21372
1,21374
1,21380
1,11976
1,21382
1,21388
1,21390
1,21402
1,21414
1,19182
1,21418
1,21420
1,21424
1,21432
2,176438
1,13146
1,21442
1,21446
1,21448
1,21452
1,21454
1,21456
1,21458
1,21462
1,21464
1,21474
1,21480
1,21486
1,21490
1,21498
1,21504
1,21524
1,21526
1,21528
1,21530
1,21536
1,21540
2,24258
1,21548
1,21556
1,21558
1,21574
1,21580
1,21588
1,21590
1,21602
1,21608
1,21616
1,21620
1,21632
2,23356
1,21638
1,21644
1,21646
1,21648
1,21650
1,21654
1,21656
1,21668
1,21674
1,21676
1,21678
1,21684
1,21688
1,21694
1,21698
1,21704
1,21706
1,21708
1,21710
1,21716
1,21718
1,21722
1,21724
1,21726
1,21730
1,21740
1,21742
1,21754
1,21764
1,21772
1,21774
1,21776
1,21794
1,21800
1,21806
1,21812
1,21820
1,21822
1,21828
1,21834
1,21838
2,24210
1,20100
1,20168
1,21848
1,20180
1,21852
1,21518
1,21870
1,21876
1,21880
1,21886
1,21900
1,21910
1,21916
1,21920
1,21922
1,12226
1,21932
1,21936
1,21938
1,21942
1,21946
1,21948
1,21950
1,21952
1,21140
2,22008
1,11772
2,23646
1,21956
1,21334
1,20056
1,21958
1,21960
1,21968
1,21972
1,21976
1,21986
1,21988
1,21994
1,21996
1,22000
1,22006
1,22018
1,22026
1,22028
1,22038
1,22042
1,13226
1,22044
1,22048
1,22050
1,22052
1,22056
1,22058
1,22060
1,22062
2,23676
1,22074
1,22080
1,22082
1,22084
1,22096
2,22508
1,22100
1,22106
1,22108
1,22116
1,22122
1,22126
1,22002
1,22128
1,22132
2,176648
1,22134
1,22138
1,22142
1,22144
1,22146
1,22150
1,22162
1,22164
1,22174
1,22176
1,22178
2,23722
1,22182
1,22184
1,22200
1,22202
1,22204
1,19872
1,22208
1,13262
1,22210
1,22214
1,22224
1,22240
1,22242
1,22254
1,22256
1,22258
2,176152
1,22262
1,22270
1,22274
1,22280
2,176114
1,22290
1,22294
2,24134
1,19828
1,22296
1,22300
1,22302
1,22304
1,22306
1,22310
1,22314
1,22316
2,176574
1,22322
1,22324
1,22330
1,20414
1,22344
1,20066
1,22348
1,22360
1,22362
1,22364
1,22366
2,176126
1,10732
1,22370
1,22374
1,22376
1,22378
1,22384
1,22386
1,22396
1,12492
1,22402
2,83674
1,22404
1,22406
1,22408
1,22410
1,22412
2,83376
1,22422
1,22426
1,22428
1,22434
1,22436
1,22438
1,22444
1,22456
1,22460
1,20416
1,22468
1,22478
1,22522
1,22540
1,22550
2,82958
1,4010
1,22592
1,22646
1,22692
1,22724
1,22750
1,22758
1,22772
1,22788
1,21036
1,22802
1,13234
1,22830
1,22834
1,22850
1,22890
1,22908
1,22922
1,22924
1,22932
1,22934
1,22938
1,22944
1,22952
1,22958
1,22960
1,22964
1,19976
1,22966
1,22976
1,22980
1,22982
1,22984
1,22994
1,21522
1,23000
343,1520
280,1290
279,2320
258,2070
161,6558
121,494
114,160
114,1388
112,1680
109,758
106,7654
95,2762
39,1054
18,7748
16,10170
14,12274
13,858
12,2356
11,16322
9,7174
9,9476
9,9936
9,22846
8,6432
8,16542
8,23952
8,25032
8,33514
8,45668
7,8430
7,9092
7,26920
7,38592
7,55890
7,59100
7,91760
7,102736
7,113638
6,962
6,4312
6,5900
6,8168
6,13984
6,14124
6,14322
6,17110
6,19416
6,46898
6,89088
6,124434
5,452
5,4208
5,6050
5,11120
5,11238
5,14726
5,27818
5,35602
5,35918
5,39948
5,44724
5,61932
5,64118
5,67814
5,69726
5,79282
5,89754
5,108216
4,898
4,1034
4,2618
4,5720
